,,,vancouverisland (CA-Ca3),,,,oregonYP (US-Me6),,,,WREF NEON,,,,ABBY NEON,,
6/30/21,2021,181,0.40205,0.40206,0.00233,,0.40285,0.40132,0.00171,,0.38314,0.38147,0.00245,,0.40707,0.40567,0.00287
7/1/21,2021,182,0.39905,0.4013,0.00228,,0.40361,0.40102,0.00171,,0.37866,0.38096,0.00238,,0.40561,0.40449,0.00293
7/2/21,2021,183,0.40046,0.40054,0.0022,,0.39915,0.40084,0.00173,,0.38042,0.38049,0.00245,,0.4039,0.40333,0.00285
7/3/21,2021,184,0.40045,0.39979,0.00222,,0.4011,0.4008,0.00171,,0.37999,0.38012,0.00253,,0.40347,0.40215,0.00274
7/4/21,2021,185,NA,0.39907,0.00232,,0.39959,0.40074,0.00168,,0.38009,0.3799,0.00246,,0.4016,0.40098,0.00274
7/5/21,2021,186,0.39933,0.39841,0.00238,,0.39938,0.4007,0.00171,,0.38027,0.37976,0.00246,,0.39966,0.39985,0.00285
7/6/21,2021,187,0.39809,0.39776,0.00231,,0.40242,0.40071,0.00173,,0.37947,0.37963,0.00253,,0.39766,0.39876,0.00293
7/7/21,2021,188,0.39741,0.39711,0.00221,,0.4,0.40082,0.00171,,0.37857,0.37956,0.00249,,0.39884,0.39763,0.00285
7/8/21,2021,189,0.39652,0.39649,0.00218,,0.39994,0.401,0.00171,,0.38053,0.37953,0.00253,,0.39677,0.3964,0.00274
7/9/21,2021,190,0.3959,0.39593,0.00224,,0.40137,0.40114,0.00173,,0.3791,0.37946,0.00245,,0.39417,0.39519,0.00274
7/10/21,2021,191,0.39568,0.39545,0.00228,,0.40044,0.40127,0.00171,,0.37986,0.37943,0.00238,,0.39374,0.39412,0.00285
7/11/21,2021,192,0.39507,0.39497,0.00221,,0.39934,0.40147,0.00168,,0.37957,0.37942,0.00245,,0.39219,0.3933,0.00293
7/12/21,2021,193,0.39428,0.39449,0.00221,,0.40303,0.40166,0.00171,,0.38083,0.37943,0.00253,,0.39253,0.39276,0.00285
7/13/21,2021,194,0.39442,0.39416,0.00226,,0.403,0.4018,0.00173,,0.37733,0.37947,0.00246,,0.39238,0.3924,0.00274
7/14/21,2021,195,0.39368,0.39402,0.00222,,0.40516,0.40193,0.00171,,0.38014,0.37953,0.00246,,0.39236,0.39219,0.00274
7/15/21,2021,196,0.39365,0.394,0.00222,,0.40153,0.40209,0.00171,,0.37885,0.37959,0.00253,,0.39162,0.39206,0.00285
7/16/21,2021,197,0.39206,0.39403,0.00226,,0.40138,0.40221,0.00173,,0.37947,0.37967,0.00249,,0.39092,0.39197,0.00293
7/17/21,2021,198,0.39402,0.39418,0.0022,,0.40201,0.40227,0.0017,,0.3799,0.37976,0.00253,,0.39211,0.39206,0.00287
7/18/21,2021,199,0.39464,0.3945,0.00211,,0.40115,0.40229,0.00165,,0.38008,0.37982,0.00245,,0.39249,0.39234,0.00287
7/19/21,2021,200,0.39599,0.3949,0.00211,,0.40492,0.4023,0.00163,,0.38131,0.3799,0.00238,,0.39331,0.39256,0.00293
7/20/21,2021,201,0.39648,0.3953,0.0022,,0.40235,0.40229,0.00165,,0.38006,0.37998,0.00245,,0.39509,0.39273,0.00287
7/21/21,2021,202,0.39475,0.39561,0.00226,,0.4025,0.40229,0.0017,,0.37866,0.38005,0.00253,,0.39084,0.39297,0.00287
7/22/21,2021,203,0.39605,0.39587,0.0022,,0.39981,0.40229,0.00173,,0.38026,0.38009,0.00246,,0.39333,0.39318,0.00293
7/23/21,2021,204,0.39531,0.39618,0.00211,,0.4005,0.4023,0.00171,,0.38092,0.38009,0.00246,,0.39373,0.39338,0.00285
7/24/21,2021,205,0.39749,0.39648,0.00211,,0.40323,0.40232,0.00168,,0.3802,0.38013,0.00253,,0.39419,0.39363,0.00274
7/25/21,2021,206,0.39707,0.39673,0.0022,,0.40391,0.40232,0.00171,,0.37976,0.38019,0.00249,,0.39373,0.39389,0.00274
7/26/21,2021,207,0.39718,0.39688,0.00226,,0.40384,0.4023,0.00173,,0.37983,0.38025,0.00253,,0.39316,0.39411,0.00285
7/27/21,2021,208,0.39689,0.3969,0.0022,,0.39631,0.4023,0.00171,,0.37962,0.38038,0.00246,,0.39414,0.39423,0.00293
7/28/21,2021,209,0.39705,0.39683,0.00211,,0.40494,0.40233,0.00171,,0.38022,0.38056,0.00246,,0.39308,0.39426,0.00285
7/29/21,2021,210,0.39649,0.3967,0.00211,,0.40495,0.40231,0.00173,,0.382,0.38067,0.00253,,0.39444,0.39422,0.00274
7/30/21,2021,211,0.39654,0.39657,0.0022,,0.40078,0.40223,0.00171,,0.38202,0.38075,0.00249,,0.39508,0.39414,0.00274
7/31/21,2021,212,0.39622,0.39649,0.00226,,0.39977,0.40214,0.00168,,0.37764,0.3808,0.00253,,0.39578,0.39405,0.00285
8/1/21,2021,213,0.39751,0.39634,0.00222,,0.40485,0.40203,0.00171,,0.38245,0.38086,0.00246,,0.3946,0.39397,0.00293
8/2/21,2021,214,0.39658,0.39612,0.00222,,0.40377,0.40189,0.00173,,0.38071,0.38093,0.00246,,0.39426,0.39386,0.00285
8/3/21,2021,215,0.39579,0.396,0.00226,,0.40215,0.40167,0.00171,,0.38244,0.38089,0.00253,,0.39493,0.3937,0.00274
8/4/21,2021,216,0.39634,0.39605,0.00221,,0.40163,0.40139,0.00171,,0.38145,0.38082,0.00249,,0.39269,0.39352,0.00274
8/5/21,2021,217,0.3951,0.39616,0.00221,,0.39728,0.40114,0.00173,,0.37696,0.38064,0.00253,,0.39047,0.39335,0.00285
8/6/21,2021,218,0.39347,0.39624,0.00228,,0.40244,0.40089,0.00171,,0.3795,0.38011,0.00245,,0.3914,0.39322,0.00293
8/7/21,2021,219,0.39579,0.39632,0.00224,,0.40087,0.40059,0.00168,,0.38267,0.37934,0.00238,,0.39296,0.39313,0.00287
8/8/21,2021,220,0.39732,0.39645,0.00218,,0.4006,0.40028,0.00171,,0.37794,0.37854,0.00245,,0.39378,0.39306,0.00287
8/9/21,2021,221,0.39747,0.3966,0.00221,,0.39963,0.40002,0.00173,,0.37905,0.37796,0.00253,,0.39408,0.393,0.00293
8/10/21,2021,222,0.39798,0.39673,0.00231,,0.3985,0.39983,0.00171,,0.38054,0.37748,0.00246,,0.39521,0.39305,0.00287
8/11/21,2021,223,0.39747,0.39681,0.00238,,0.39926,0.39966,0.00171,,0.37965,0.37699,0.00246,,0.39397,0.39318,0.00287
8/12/21,2021,224,NA,0.39683,0.00232,,0.40026,0.39945,0.00173,,0.37355,0.37661,0.00253,,0.39068,0.39324,0.00293
8/13/21,2021,225,0.39789,0.39682,0.00222,,0.39995,0.39924,0.0017,,0.36687,0.37644,0.00249,,0.39289,0.39313,0.00285
8/14/21,2021,226,0.3967,0.39679,0.0022,,0.39652,0.39908,0.00165,,0.37436,0.3763,0.00253,,0.39243,0.39293,0.00274
8/15/21,2021,227,0.39646,0.39673,0.00228,,0.39875,0.39894,0.00163,,0.38005,0.37622,0.00246,,0.39485,0.39271,0.00274
8/16/21,2021,228,0.39357,0.39663,0.00233,,0.39692,0.39877,0.00165,,0.37859,0.37626,0.00246,,0.39293,0.39251,0.00285
8/17/21,2021,229,0.39675,0.39649,0.00225,,0.3985,0.39852,0.0017,,0.37822,0.37626,0.00253,,0.39248,0.39238,0.00293
8/18/21,2021,230,0.39748,0.3963,0.00215,,0.40207,0.39814,0.00173,,0.37763,0.37638,0.00249,,0.39241,0.39234,0.00285
8/19/21,2021,231,0.39659,0.3961,0.00212,,0.39965,0.39765,0.00171,,0.37742,0.37653,0.00253,,0.39138,0.39236,0.00274
8/20/21,2021,232,0.39579,0.3959,0.0022,,0.39715,0.3971,0.00168,,0.37564,0.37642,0.00246,,0.39287,0.3924,0.00274
8/21/21,2021,233,0.39639,0.39575,0.00226,,0.39752,0.3965,0.00171,,0.37608,0.37624,0.00246,,0.39169,0.39245,0.00285
8/22/21,2021,234,0.39529,0.39565,0.00222,,0.39562,0.39588,0.00174,,0.37349,0.37609,0.00253,,0.39133,0.39248,0.00293
8/23/21,2021,235,0.39517,0.39556,0.00222,,0.39313,0.39514,0.00172,,0.37637,0.37581,0.00249,,0.38987,0.39253,0.00285
8/24/21,2021,236,0.39487,0.39546,0.00226,,0.39562,0.39428,0.00172,,0.37528,0.37551,0.00253,,0.39316,0.39263,0.00274
8/25/21,2021,237,0.39537,0.39528,0.00221,,0.39491,0.39347,0.00175,,0.37596,0.3755,0.00245,,0.39496,0.39275,0.00274
8/26/21,2021,238,0.39411,0.39507,0.00221,,0.39328,0.39258,0.00171,,0.37538,0.3756,0.00238,,0.3961,0.39283,0.00285
8/27/21,2021,239,0.39562,0.3949,0.00226,,0.38857,0.3915,0.00168,,0.37452,0.37571,0.00245,,0.39128,0.39285,0.00293
8/28/21,2021,240,0.39668,0.39481,0.0022,,0.3889,0.39043,0.00171,,0.37571,0.37574,0.00253,,0.39285,0.39278,0.00285
8/29/21,2021,241,0.3949,0.39475,0.00211,,0.38972,0.38958,0.00174,,0.37682,0.37567,0.00246,,0.39348,0.39264,0.00274
8/30/21,2021,242,0.39365,0.39472,0.00211,,0.3915,0.38883,0.00172,,0.37728,0.37558,0.00246,,0.39132,0.39246,0.00274
8/31/21,2021,243,0.39387,0.39471,0.0022,,0.38664,0.38804,0.00174,,0.37605,0.3755,0.00253,,0.39224,0.39229,0.00285
9/1/21,2021,244,0.39474,0.39473,0.00226,,0.38678,0.38741,0.00177,,0.37459,0.37536,0.00249,,0.39192,0.39214,0.00293
9/2/21,2021,245,0.39451,0.39486,0.0022,,0.38705,0.38696,0.00175,,0.37532,0.37521,0.00253,,0.392,0.39203,0.00285
9/3/21,2021,246,0.39513,0.39505,0.0022,,0.38887,0.38658,0.00173,,0.37436,0.37513,0.00246,,0.39126,0.39194,0.00274
9/4/21,2021,247,0.39184,0.39516,0.00226,,0.38535,0.38627,0.00177,,0.37402,0.37504,0.00246,,0.39167,0.39185,0.00274
9/5/21,2021,248,0.39587,0.3952,0.0022,,0.38328,0.38603,0.0018,,0.37451,0.37493,0.00253,,0.39217,0.39175,0.00285
9/6/21,2021,249,0.39595,0.39526,0.0022,,0.38409,0.38588,0.00178,,0.37395,0.37484,0.00249,,0.39084,0.39163,0.00293
9/7/21,2021,250,0.39769,0.39526,0.00226,,NA,0.38582,0.00178,,0.37596,0.37474,0.00253,,0.39215,0.39142,0.00285
9/8/21,2021,251,0.39806,0.39512,0.0022,,0.38695,0.38582,0.00181,,0.37456,0.37459,0.00246,,0.39052,0.3911,0.00274
9/9/21,2021,252,0.39432,0.39488,0.00211,,0.38496,0.38594,0.00177,,0.3761,0.37443,0.00246,,0.39099,0.39078,0.00274
9/10/21,2021,253,0.39733,0.39459,0.00211,,0.38777,0.38621,0.00171,,0.37519,0.37429,0.00253,,0.39512,0.39055,0.00285
9/11/21,2021,254,0.3873,0.39433,0.0022,,0.3862,0.38657,0.00168,,0.37362,0.37408,0.00249,,0.38913,0.39053,0.00293
9/12/21,2021,255,0.39681,0.39417,0.00226,,0.39181,0.38699,0.00169,,0.37431,0.37388,0.00253,,0.39076,0.39073,0.00285
9/13/21,2021,256,0.39601,0.39403,0.00221,,0.38856,0.38738,0.00173,,0.37268,0.37378,0.00245,,0.39055,0.3911,0.00274
9/14/21,2021,257,0.38921,0.39386,0.00222,,0.38384,0.38771,0.00176,,0.3729,0.3737,0.00238,,0.38854,0.39154,0.00274
9/15/21,2021,258,0.39531,0.39378,0.00228,,0.38486,0.38807,0.00172,,0.37309,0.37362,0.00245,,0.38963,0.39198,0.00285
9/16/21,2021,259,0.39435,0.39404,0.00222,,0.38445,0.38852,0.00169,,0.37081,0.37355,0.00253,,0.38697,0.39234,0.00293
9/17/21,2021,260,0.38956,0.39452,0.00223,,0.38854,0.38897,0.00171,,0.37616,0.3736,0.00246,,0.39485,0.39277,0.00287
9/18/21,2021,261,0.39848,0.39476,0.00227,,0.39303,0.38934,0.00173,,0.37213,0.37374,0.00246,,0.39589,0.39333,0.00287
9/19/21,2021,262,0.39536,0.39467,0.00221,,0.39625,0.38967,0.00171,,0.37656,0.37375,0.00253,,0.40086,0.39374,0.00293
9/20/21,2021,263,0.39094,0.39449,0.00214,,0.38835,0.39004,0.00172,,0.37317,0.37347,0.00249,,0.39413,0.39408,0.00287
9/21/21,2021,264,0.39859,0.39424,0.00217,,0.39081,0.39033,0.00175,,0.3738,0.37319,0.00253,,0.39278,0.39444,0.00287
9/22/21,2021,265,0.39549,0.39394,0.0023,,0.39073,0.39056,0.00172,,0.37509,0.37297,0.00246,,0.39652,0.39469,0.00293
9/23/21,2021,266,0.39649,0.39361,0.00239,,0.38832,0.39081,0.00169,,0.37217,0.37267,0.00246,,0.39314,0.3947,0.00285
9/24/21,2021,267,0.39724,0.39314,0.00235,,0.3882,0.39102,0.00171,,0.37197,0.37249,0.00253,,0.39192,0.39453,0.00274
9/25/21,2021,268,0.3968,0.39249,0.00229,,0.39013,0.39114,0.00173,,0.37219,0.37249,0.00249,,0.39195,0.39427,0.00274
9/26/21,2021,269,0.37607,0.3918,0.00233,,0.39437,0.39117,0.00171,,0.37289,0.3725,0.00253,,0.39671,0.39399,0.00285
9/27/21,2021,270,0.39843,0.39122,0.00245,,0.39262,0.39112,0.00171,,0.36281,0.37249,0.00246,,0.39364,0.39377,0.00293
9/28/21,2021,271,0.39386,0.39088,0.00252,,0.39368,0.39106,0.00173,,0.37268,0.37256,0.00246,,0.3906,0.39361,0.00285
9/29/21,2021,272,0.37218,0.39089,0.00244,,0.38842,0.39093,0.00171,,0.37636,0.37254,0.00253,,0.3972,0.39348,0.00274
9/30/21,2021,273,0.39589,0.39116,0.00231,,0.39296,0.39072,0.00168,,0.38081,0.37249,0.00249,,0.39498,0.39335,0.00274
10/1/21,2021,274,0.39339,0.39153,0.00226,,0.38832,0.39047,0.00171,,0.37094,0.37243,0.00253,,0.39161,0.3932,0.00285
10/2/21,2021,275,0.39354,0.39187,0.00231,,0.38787,0.39026,0.00173,,0.3726,0.37225,0.00245,,0.39285,0.39303,0.00293
10/3/21,2021,276,0.39584,0.39203,0.00234,,0.38664,0.39005,0.00171,,0.37131,0.37201,0.00238,,0.39241,0.39284,0.00286
10/4/21,2021,277,0.39198,0.39241,0.00227,,0.39468,0.3898,0.00171,,0.37271,0.37173,0.00245,,0.39274,0.39262,0.00275
10/5/21,2021,278,0.39244,0.39305,0.00226,,0.3933,0.38955,0.00173,,0.36388,0.37145,0.00253,,0.39334,0.39239,0.00275
10/6/21,2021,279,0.39563,0.39323,0.0023,,0.38787,0.38925,0.0017,,0.37523,0.37103,0.00246,,0.3937,0.39212,0.00286
10/7/21,2021,280,0.3933,0.39262,0.00223,,0.38679,0.38885,0.00165,,0.36835,0.37048,0.00246,,0.38655,0.39181,0.00294
10/8/21,2021,281,0.39054,0.39166,0.00222,,0.38842,0.38842,0.00163,,0.36846,0.37004,0.00253,,0.38854,0.3914,0.00288
10/9/21,2021,282,0.38588,0.39076,0.00228,,0.38606,0.38799,0.00165,,0.37573,0.36984,0.00249,,0.39544,0.39091,0.00289
10/10/21,2021,283,0.39289,0.38978,0.00225,,0.38895,0.38763,0.0017,,0.36928,0.36969,0.00253,,0.39552,0.3905,0.00294
10/11/21,2021,284,0.39187,0.38847,0.00219,,0.38564,0.38737,0.00173,,0.36802,0.36955,0.00246,,0.38911,0.39012,0.00287
10/12/21,2021,285,0.38728,0.38709,0.00222,,0.39087,0.38717,0.00171,,0.36954,0.36949,0.00246,,0.38793,0.38972,0.00288
10/13/21,2021,286,0.3873,0.3859,0.00232,,0.38728,0.38696,0.00169,,0.36853,0.36935,0.00253,,0.39046,0.38941,0.00296
10/14/21,2021,287,0.38916,0.38514,0.00238,,0.39178,0.38679,0.00172,,0.37072,0.36929,0.00249,,0.38921,0.38917,0.00291
10/15/21,2021,288,0.38161,0.38485,0.00232,,0.3807,0.38669,0.00175,,0.36704,0.36915,0.00253,,0.38693,0.38892,0.00283
10/16/21,2021,289,0.3613,0.38473,0.00234,,0.38312,0.38673,0.00171,,0.3667,0.36868,0.00246,,0.38461,0.3887,0.00287
10/17/21,2021,290,0.38902,0.38462,0.00241,,0.38709,0.38685,0.00171,,0.36704,0.3681,0.00246,,0.38902,0.38854,0.00301
10/18/21,2021,291,0.3869,0.3847,0.00237,,0.38536,0.38694,0.00173,,0.37196,0.36748,0.00253,,0.39134,0.38849,0.0031
10/19/21,2021,292,0.38931,0.38502,0.00238,,0.38671,0.38707,0.00172,,0.36787,0.36642,0.00249,,NA,0.38868,0.00301
10/20/21,2021,293,0.39099,0.38522,0.00244,,0.38947,0.38731,0.00172,,0.36694,0.36541,0.00253,,0.38939,0.3891,0.00288
10/21/21,2021,294,0.39306,0.38532,0.00236,,0.38702,0.38755,0.00177,,0.36979,0.36483,0.00245,,0.39294,0.38961,0.00286
10/22/21,2021,295,0.38801,0.38554,0.00225,,0.39049,0.3877,0.00181,,0.36573,0.3642,0.00238,,0.38832,0.39006,0.00296
10/23/21,2021,296,0.37204,0.38578,0.00223,,0.38523,0.38788,0.00181,,0.35265,0.36367,0.00245,,0.38699,0.3903,0.00303
10/24/21,2021,297,0.3925,0.38593,0.00232,,0.39026,0.38813,0.00184,,0.36347,0.3634,0.00253,,0.38936,0.39032,0.00293
10/25/21,2021,298,0.38177,0.38588,0.00238,,0.38713,0.38827,0.00186,,0.35988,0.36357,0.00246,,0.39065,0.39023,0.00279
10/26/21,2021,299,0.38674,0.38536,0.00232,,0.39306,0.38831,0.00182,,0.354,0.36398,0.00246,,0.38967,0.3901,0.00276
10/27/21,2021,300,0.38822,0.38453,0.00229,,0.38653,0.38836,0.00182,,0.37381,0.36428,0.00253,,0.3916,0.38999,0.00286
10/28/21,2021,301,0.37919,0.38394,0.00231,,NA,0.38837,0.00188,,0.36542,0.36484,0.00249,,0.39854,0.38996,0.00294
10/29/21,2021,302,0.38511,0.38377,0.00224,,0.38724,0.38832,0.00193,,0.37278,0.36545,0.00253,,0.39116,0.39009,0.00289
10/30/21,2021,303,0.38508,0.3837,0.00221,,0.38964,0.38813,0.00197,,0.36654,0.36573,0.00246,,0.38316,0.39029,0.00288
10/31/21,2021,304,0.38529,0.38362,0.00225,,0.38682,0.38787,0.00206,,0.36729,0.36607,0.00246,,0.38342,0.39039,0.00294
11/1/21,2021,305,0.37947,0.38352,0.0022,,0.387,0.38767,0.00216,,0.36589,0.36628,0.00253,,0.39119,0.39026,0.00287
11/2/21,2021,306,0.38284,0.38344,0.00213,,0.38672,0.38754,0.00221,,0.36416,0.36607,0.00249,,0.38967,0.39003,0.00287
11/3/21,2021,307,0.38019,0.3834,0.00214,,0.3871,0.38741,0.0023,,0.36242,0.36577,0.00253,,0.39255,0.38988,0.00293
11/4/21,2021,308,0.39163,0.38341,0.00223,,NA,0.38727,0.00245,,0.36127,0.36538,0.00246,,0.39658,0.38991,0.00285
11/5/21,2021,309,0.38167,0.38346,0.00228,,NA,0.38711,0.00266,,0.3682,0.36475,0.00246,,0.38774,0.39001,0.00274
11/6/21,2021,310,0.38437,0.3836,0.00221,,NA,0.38695,0.00286,,0.36675,0.36443,0.00253,,0.39112,0.39017,0.00274
11/7/21,2021,311,0.38184,0.38382,0.00212,,NA,0.38677,0.00299,,0.35994,0.36456,0.00249,,0.39387,0.39034,0.00285
11/8/21,2021,312,0.38056,0.38408,0.00212,,NA,0.38669,0.00311,,0.36746,0.3648,0.00253,,0.38056,0.3905,0.00293
11/9/21,2021,313,0.38546,0.38432,0.00221,,0.38682,0.38672,0.00337,,0.37161,0.36522,0.00245,,0.39131,0.39067,0.00285
11/10/21,2021,314,0.3842,0.38447,0.00229,,NA,0.3867,0.00372,,0.36869,0.36586,0.00238,,0.38904,0.39084,0.00274
11/11/21,2021,315,0.3871,0.38461,0.00229,,NA,0.38647,0.00391,,0.35385,0.36653,0.00245,,0.38818,0.39099,0.00274
11/12/21,2021,316,0.38793,0.38478,0.00234,,NA,0.3859,0.00391,,0.36313,0.36702,0.00253,,0.39419,0.39107,0.00285
11/13/21,2021,317,0.38321,0.38495,0.00246,,NA,0.38513,0.00394,,0.37096,0.3674,0.00246,,0.39406,0.39106,0.00293
11/14/21,2021,318,0.38335,0.38507,0.00262,,0.38662,0.38452,0.00394,,0.37092,0.3678,0.00246,,0.39271,0.39097,0.00285
11/15/21,2021,319,0.38459,0.38509,0.00271,,NA,0.38376,0.00373,,0.37184,0.36809,0.00253,,0.39467,0.39084,0.00274
11/16/21,2021,320,NA,0.38504,0.00271,,NA,0.38262,0.00347,,0.36793,0.36831,0.0025,,0.39111,0.39067,0.00274
11/17/21,2021,321,NA,0.38494,0.00288,,NA,0.3815,0.00337,,0.36796,0.36849,0.00255,,0.38644,0.39048,0.00285
11/18/21,2021,322,NA,0.38471,0.00308,,NA,0.38079,0.00334,,0.36979,0.36846,0.00247,,0.39315,0.39026,0.00293
11/19/21,2021,323,0.38307,0.38424,0.0031,,NA,0.38055,0.00317,,0.36874,0.36828,0.00246,,0.3896,0.38995,0.00285
11/20/21,2021,324,0.38642,0.38359,0.0032,,NA,0.38043,0.00302,,0.367,0.36822,0.00252,,0.38519,0.38955,0.00274
11/21/21,2021,325,0.38427,0.383,0.00331,,0.37898,0.38029,0.00299,,0.36565,0.36803,0.0025,,0.38139,0.38912,0.00274
11/22/21,2021,326,NA,0.38231,0.00319,,0.37616,0.38016,0.00297,,0.3684,0.36786,0.00257,,0.39009,0.38872,0.00285
11/23/21,2021,327,NA,0.38133,0.00298,,0.37967,0.38015,0.00298,,0.36623,0.36826,0.00254,,0.39689,0.38845,0.00293
11/24/21,2021,328,NA,0.38028,0.00292,,NA,0.38018,0.00304,,0.36736,0.36893,0.00258,,0.38825,0.38835,0.00285
11/25/21,2021,329,NA,0.37938,0.00302,,NA,0.38018,0.00309,,0.37133,0.36932,0.00266,,0.3914,0.38837,0.00274
11/26/21,2021,330,0.37409,0.37885,0.00309,,0.38532,0.38056,0.00313,,0.3678,0.36991,0.00263,,0.37988,0.38841,0.00274
11/27/21,2021,331,0.38255,0.37897,0.00293,,NA,0.38132,0.00327,,0.35122,0.37036,0.00269,,0.39034,0.38837,0.00285
11/28/21,2021,332,0.38899,0.37944,0.00273,,NA,0.38173,0.00338,,0.37317,0.37,0.0026,,0.3883,0.38815,0.00293
11/29/21,2021,333,0.35528,0.37968,0.00265,,NA,0.38168,0.00333,,0.3695,0.36939,0.0025,,0.38657,0.38765,0.00285
11/30/21,2021,334,0.38034,0.37985,0.00252,,NA,0.38154,0.00331,,0.37348,0.36862,0.00255,,0.39642,0.38691,0.00274
12/1/21,2021,335,0.39087,0.38028,0.00243,,NA,0.38132,0.00341,,0.36728,0.36777,0.00261,,0.38537,0.38611,0.00274
12/2/21,2021,336,0.38396,0.38057,0.00248,,0.38314,0.38102,0.00363,,0.37108,0.3667,0.00252,,0.38792,0.38543,0.00285
12/3/21,2021,337,0.38242,0.3805,0.00245,,NA,0.38065,0.00388,,0.36449,0.36536,0.00248,,0.3805,0.38503,0.00293
12/4/21,2021,338,0.37997,0.3802,0.00235,,NA,0.38023,0.00402,,0.35456,0.364,0.00252,,0.3793,0.38488,0.00286
12/5/21,2021,339,0.383,0.37978,0.00231,,0.37728,0.37927,0.00404,,0.36456,0.36254,0.00249,,0.38418,0.38482,0.00275
12/6/21,2021,340,0.34656,0.37936,0.00235,,NA,0.3777,0.0041,,0.35705,0.36097,0.00255,,0.38198,0.38484,0.00277
12/7/21,2021,341,0.37157,0.37905,0.00239,,NA,0.37609,0.00422,,0.35397,0.35932,0.00248,,0.3891,0.38493,0.00288
12/8/21,2021,342,0.37988,0.37864,0.00232,,NA,0.37502,0.00427,,0.36933,0.35753,0.00241,,0.3845,0.38507,0.00296
12/9/21,2021,343,0.3789,0.37807,0.00231,,NA,0.37399,0.00404,,0.35602,0.35578,0.00246,,0.38346,0.38556,0.00288
12/10/21,2021,344,0.37583,0.37766,0.00235,,NA,0.37261,0.004,,0.35762,0.35426,0.00253,,0.38956,0.38634,0.00287
12/11/21,2021,345,0.37908,0.37774,0.00229,,NA,0.37174,0.00415,,0.35515,0.35282,0.00246,,0.38729,0.38691,0.00293
12/12/21,2021,346,0.37281,0.37807,0.00226,,NA,0.37156,0.00409,,0.35196,0.35135,0.00246,,0.39101,0.38732,0.00288
12/13/21,2021,347,0.37956,0.37816,0.00229,,NA,0.37164,0.00404,,0.33859,0.35005,0.00253,,0.38845,0.38781,0.00291
12/14/21,2021,348,0.37779,0.37825,0.00221,,NA,0.37185,0.00399,,0.34988,0.34856,0.00249,,0.38278,0.38814,0.003
12/15/21,2021,349,0.37993,0.37864,0.00211,,0.36407,0.37206,0.00385,,0.3387,0.34721,0.00253,,0.38851,0.38881,0.00294
12/16/21,2021,350,0.37787,0.37895,0.00211,,NA,0.37249,0.00353,,0.3527,0.34678,0.00245,,0.38753,0.39007,0.00285
12/17/21,2021,351,0.38197,0.37879,0.00221,,0.37988,0.37317,0.00325,,0.35695,0.34688,0.00238,,0.38966,0.39125,0.00288
12/18/21,2021,352,0.37794,0.37777,0.00229,,0.37542,0.37365,0.00315,,0.34473,0.34705,0.00245,,0.38828,0.39167,0.00302
12/19/21,2021,353,0.37612,0.37551,0.00227,,NA,0.37437,0.00317,,0.34225,0.34686,0.00253,,0.34809,0.39066,0.00311
12/20/21,2021,354,0.3755,0.37223,0.00224,,NA,0.37566,0.00354,,0.33982,0.34639,0.00246,,0.38718,0.38745,0.00302
12/21/21,2021,355,0.37267,0.36853,0.00231,,NA,0.37695,0.00423,,0.34302,0.34594,0.00246,,0.38358,0.38245,0.00288
12/22/21,2021,356,0.37413,0.365,0.00244,,NA,0.37768,0.00482,,0.34709,0.34535,0.00253,,0.39188,0.37673,0.00285
12/23/21,2021,357,0.37816,0.36223,0.00252,,0.37505,0.37702,0.00492,,0.36897,0.34424,0.00249,,0.39252,0.37136,0.00294
12/24/21,2021,358,0.34325,0.35985,0.00245,,NA,0.37543,0.00476,,0.33801,0.34309,0.00253,,0.38225,0.36742,0.003
12/25/21,2021,359,0.34244,0.35727,0.00234,,NA,0.37429,0.00472,,0.3372,0.34213,0.00246,,0.37663,0.36401,0.0029
12/26/21,2021,360,0.3499,0.35479,0.00232,,NA,0.37331,0.0046,,0.33617,0.34103,0.00246,,0.33967,0.36001,0.00276
12/27/21,2021,361,0.35127,0.35269,0.0024,,NA,0.37154,0.00421,,0.33657,0.34017,0.00253,,0.33505,0.35623,0.00275
12/28/21,2021,362,0.34389,0.35125,0.00245,,NA,0.36939,0.00376,,0.33801,0.33869,0.00249,,0.33035,0.35343,0.00287
12/29/21,2021,363,0.35244,0.35041,0.00235,,NA,0.36727,0.00345,,0.33872,0.33744,0.00253,,0.33608,0.3524,0.00296
12/30/21,2021,364,0.35589,0.35001,0.00229,,NA,0.36558,0.00334,,0.33973,0.33713,0.00246,,0.33784,0.35432,0.0029
12/31/21,2021,365,0.36233,0.3501,0.00229,,NA,0.36473,0.0033,,0.33963,0.33697,0.00246,,0.37408,0.35819,0.00288
1/1/22,2022,1,0.35263,0.35114,0.00221,,NA,0.3647,0.00316,,0.34077,0.33757,0.00253,,0.37293,0.36155,0.00293
1/2/22,2022,2,0.35346,0.35296,0.00221,,0.36785,0.36502,0.00292,,0.33785,0.33981,0.00249,,0.38012,0.36623,0.00287
1/3/22,2022,3,0.36452,0.35474,0.0023,,0.35868,0.36546,0.00272,,0.33643,0.3424,0.00253,,0.37738,0.37309,0.00287
1/4/22,2022,4,0.34303,0.35655,0.00225,,0.36398,0.36573,0.00261,,0.33776,0.34485,0.00245,,0.38038,0.37816,0.00293
1/5/22,2022,5,0.34293,0.35881,0.00216,,NA,0.36611,0.00246,,0.34051,0.348,0.00238,,0.38171,0.38077,0.00285
